id,vague_r,hedge_r,neg_r,passive_r,fog_idx,avg_len,len_var,num_den,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,sent_pos,sent_neg,sent_neu,time_r,excl_r,quest_r,drift_sc,label_int
FS-1557,0.0,0.0,0.0,0.0,68.15614035,14.25,3.1875,0.12280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,2
FS-2172,0.0,0.0,0.0,0.0,84.17142857,14.0,9.0,0.08928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571429,0.0,0.0,0.0,0
FS-0533,0.0,0.0,0.0,0.0,75.63333333,12.0,21.5,0.14583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02083333,0.0,0.0,0.0,2
FS-0078,0.0,0.0,0.0,0.0,72.46666667,18.66666667,6.22222222,0.03571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2651,0.0,0.0,0.0,0.0,73.88648649,18.5,109.25,0.09459459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01351351,0.0,0.0,0.0,2
FS-2161,0.0,0.0,0.0,0.0,75.06666667,21.0,48.66666667,0.12698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01587302,0.0,0.0,0.0,0
FS-1790,0.0,0.0,0.0,0.0,69.33333333,13.33333333,9.55555556,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,0.0,0
FS-0552,0.0,0.0,0.0,0.0,67.75780822,14.6,21.04,0.06849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1906,0.0,0.0,0.0,0.0,73.33333333,23.33333333,34.88888889,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01428571,0.0,0.0,0.0,0
FS-2312,0.0,0.0,0.0,0.0,72.13763441,20.66666667,43.55555556,0.09677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-1577,0.0,0.0,0.0,0.0,71.4,16.0,20.5,0.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0
FS-0610,0.0,0.0,0.0,0.0,68.88361582,19.66666667,11.55555556,0.08474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-3101,0.0,0.0,0.0,0.0,71.08888889,18.0,2.0,0.04166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01388889,0.0,0.0,0.0,0
FS-0119,0.0,0.0,0.0,0.0,80.77169811,13.25,3.6875,0.13207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03773585,0.0,0.0,0.0,2
FS-0033,0.0,0.0,0.0,0.0,81.98596491,19.0,4.66666667,0.10526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,0
FS-2571,0.0,0.0,0.0,0.0,73.44117647,21.25,43.6875,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01176471,0.0,0.0,0.0,0
FS-2689,0.0,0.0,0.0,0.0,69.15294118,17.0,23.5,0.04411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,2
FS-1329,0.0,0.0,0.0,0.0,67.89019608,22.66666667,11.55555556,0.07352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-3063,0.0,0.0,0.0,0.0,84.17142857,14.0,6.0,0.10714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,2
FS-2410,0.0,0.0,0.0,0.0,75.88404494,17.8,11.76,0.08988764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03370787,0.0,0.0,0.0,0
FS-0655,0.0,0.0,0.0,0.0,69.11264368,19.33333333,26.88888889,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,2
FS-2496,0.0,0.0,0.0,0.0,72.86315789,19.0,20.5,0.05263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01315789,0.0,0.0,0.0,2
FS-1602,0.0,0.0,0.0,0.0,73.56666667,17.25,32.1875,0.10144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-1483,0.0,0.0,0.0,0.0,78.0,15.0,9.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-2105,0.0,0.0,0.0,0.0,78.0,20.0,0.66666667,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-2060,0.0,0.0,0.0,0.0,76.14482759,14.5,54.75,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.98275862,0.03448276,0.0,0.0,0.0,0
FS-1709,0.0,0.0,0.0,0.0,72.12307692,13.0,0.5,0.17307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05769231,0.0,0.0,0.0,2
FS-1509,0.0,0.0,0.0,0.0,81.65833333,21.33333333,16.88888889,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0
FS-1722,0.0,0.0,0.0,0.0,69.86666667,16.66666667,34.88888889,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0
FS-1082,0.0,0.0,0.0,0.0,70.24313725,22.66666667,50.88888889,0.11764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-2975,0.0,0.0,0.0,0.0,80.91351351,18.5,12.25,0.04054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01351351,0.0,0.0,0.0,0
FS-2037,0.0,0.0,0.0,0.0,65.65850746,13.4,16.64,0.13432836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01492537,0.0,0.0,0.0,2
FS-2182,0.0,0.0,0.0,0.0,77.33333333,20.0,50.0,0.13333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,2
FS-0467,0.0,0.0,0.0,0.0,76.8,12.0,9.2,0.13333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03333333,0.0,0.0,0.0,0
FS-1800,0.0,0.0,0.0,0.0,76.64561404,12.66666667,11.55555556,0.23684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07894737,0.0,0.0,0.0,2
FS-2446,0.0,0.0,0.0,0.0,72.85841924,16.16666667,17.47222222,0.04123711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01030928,0.0,0.0,0.0,0
FS-3166,0.0,0.0,0.0,0.0,79.11538462,16.25,13.1875,0.06153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,0
FS-1429,0.0,0.0,0.0,0.0,73.8952381,18.66666667,14.22222222,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,0
FS-3161,0.0,0.0,0.0,0.0,80.72985075,16.75,79.6875,0.07462687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01492537,0.98507463,0.02985075,0.0,0.0,0.0,0
FS-1252,0.0,0.0,0.0,0.0,85.7170068,16.33333333,74.88888889,0.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02040816,0.0,0.0,0.0,2
FS-0884,0.0,0.0,0.0,0.0,64.42515723,17.66666667,33.55555556,0.03773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01886792,0.0,0.0,0.0,0
FS-2440,0.0,0.0,0.0,0.0,69.74117647,17.0,6.5,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0596,0.0,0.0,0.0,0.0,81.78550725,15.33333333,14.88888889,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02173913,0.0,0.0,0.0,2
FS-2751,0.0,0.0,0.0,0.0,72.27078652,22.25,53.6875,0.05617978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01123596,0.0,0.0,0.0,0
FS-0340,0.0,0.0,0.0,0.0,67.88730159,15.75,6.1875,0.07936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2184,0.0,0.0,0.0,0.0,83.18813559,14.75,5.1875,0.15254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03389831,0.0,0.0,0.0,2
FS-0576,0.0,0.0,0.0,0.0,68.8952381,18.66666667,14.88888889,0.07142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,0
FS-1389,0.0,0.0,0.0,0.0,72.05128205,21.66666667,9.55555556,0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538462,0.98461538,0.0,0.0,0.0,0.0,0
FS-2813,0.0,0.0,0.0,0.0,79.07259259,16.2,21.36,0.04938272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01234568,0.0,0.0,0.0,0
FS-1894,0.0,0.0,0.0,0.0,83.560199,22.33333333,59.55555556,0.08955224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01492537,0.0,0.0,0.0,0
FS-0066,0.0,0.0,0.0,0.0,73.16190476,21.0,4.66666667,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01587302,0.0,0.0,0.0,0
FS-3015,0.0,0.0,0.0,0.0,78.44237288,14.75,26.1875,0.11864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,2
FS-0987,0.0,0.0,0.0,0.0,69.91937984,14.33333333,1.55555556,0.25581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06976744,0.0,0.0,0.0,2
FS-0611,0.0,0.0,0.0,0.0,72.27344633,19.66666667,5.55555556,0.15254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03389831,0.0,0.0,0.0,0
FS-2358,0.0,0.0,0.0,0.0,76.03809524,18.66666667,38.88888889,0.07142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1385,0.0,0.0,0.0,0.0,78.18095238,18.66666667,4.22222222,0.08928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1408,0.0,0.0,0.0,0.0,74.2877551,12.25,5.1875,0.10204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02040816,0.0,0.0,0.0,2
FS-0145,0.0,0.0,0.0,0.0,73.06842105,14.25,21.1875,0.12280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,2
FS-1388,0.0,0.0,0.0,0.0,72.7827957,20.66666667,43.55555556,0.0483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1213,0.0,0.0,0.0,0.0,71.1816092,19.33333333,4.22222222,0.12068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03448276,0.0,0.0,0.0,0
FS-1549,0.0,0.0,0.0,0.0,71.50588235,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-0569,0.0,0.0,0.0,0.0,75.35384615,13.0,21.2,0.13846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,2
FS-2463,0.0,0.0,0.0,0.0,82.1697561,16.4,41.84,0.04878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1254,0.0,0.0,0.0,0.0,88.33333333,13.33333333,22.88888889,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,0.0,2
FS-0319,0.0,0.0,0.0,0.0,70.91764706,17.0,25.5,0.11764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-0529,0.0,0.0,0.0,0.0,71.71509434,13.25,5.1875,0.11320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03773585,0.0,0.0,0.0,0
FS-0751,0.0,0.0,0.0,0.0,87.34965986,16.33333333,0.88888889,0.16326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02040816,0.0,0.0,0.0,0
FS-1146,0.0,0.0,0.0,0.0,81.52727273,22.0,14.0,0.12121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-0505,0.0,0.0,0.0,0.0,76.0,15.0,23.5,0.08333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,2
FS-0869,0.0,0.0,0.0,0.0,71.73076923,16.25,21.6875,0.09230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03076923,0.0,0.0,0.0,2
FS-2675,0.0,0.0,0.0,0.0,66.53531353,16.83333333,32.47222222,0.08910891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01980198,0.0,0.0,0.0,0
FS-2656,0.0,0.0,0.0,0.0,68.31111111,18.0,20.5,0.09722222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02777778,0.0,0.0,0.0,2
FS-2091,0.0,0.0,0.0,0.0,78.0,20.0,32.66666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-2123,0.0,0.0,0.0,0.0,79.79259259,18.0,8.0,0.03703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0528,0.0,0.0,0.0,0.0,67.31818182,13.75,33.1875,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,0
FS-1781,0.0,0.0,0.0,0.0,80.53333333,18.0,4.0,0.22222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02777778,0.0,0.0,0.0,0
FS-1199,0.0,0.0,0.0,0.0,78.4,10.0,3.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,2
FS-2194,0.0,0.0,0.0,0.0,74.72608696,17.25,36.6875,0.11594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-1812,0.0,0.0,0.0,0.0,78.19906103,23.66666667,10.88888889,0.05633803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01408451,0.98591549,0.0,0.0,0.0,0.0,0
FS-0856,0.0,0.0,0.0,0.0,75.74358974,21.66666667,38.88888889,0.04615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,0
FS-2008,0.0,0.0,0.0,0.0,74.47192982,14.25,2.1875,0.15789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,2
FS-3042,0.0,0.0,0.0,0.0,81.66206897,14.5,18.25,0.0862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,2
FS-1278,0.0,0.0,0.0,0.0,69.80784314,25.5,0.25,0.1372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03921569,0.0,0.0,0.0,0
FS-1962,0.0,0.0,0.0,0.0,75.15,16.0,45.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0
FS-1346,0.0,0.0,0.0,0.0,69.525,16.0,12.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-2386,0.0,0.0,0.0,0.0,73.85641026,17.33333333,1.55555556,0.13461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03846154,0.0,0.0,0.0,0
FS-1939,0.0,0.0,0.0,0.0,70.20512821,21.66666667,1.55555556,0.12307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03076923,0.0,0.0,0.0,0
